2013-01-19-2.json.gz,1283080
2013-01-19-3.json.gz,1454033
2013-01-19-4.json.gz,1517398
2013-01-19-5.json.gz,1609089
2013-01-19-6.json.gz,1794556
2013-01-19-7.json.gz,1936390
2013-01-19-8.json.gz,2117941
2013-01-19-9.json.gz,2041809
2013-01-19-10.json.gz,2159917
2013-01-19-11.json.gz,2077513
2013-01-19-12.json.gz,2067196
2013-01-19-13.json.gz,2114131
2013-01-19-14.json.gz,2223545
2013-01-19-15.json.gz,1995502
2013-01-19-16.json.gz,1916926
2013-01-19-17.json.gz,1503351
2013-01-19-18.json.gz,1355351
2013-01-19-19.json.gz,1352825
2013-01-19-20.json.gz,1271894
2013-01-19-21.json.gz,1185531
2013-01-19-22.json.gz,1158709
2013-01-19-23.json.gz,1193210
2013-01-20-0.json.gz,1173627
2013-01-20-1.json.gz,1263321
2013-01-20-2.json.gz,1520333
2013-01-20-3.json.gz,1507300
2013-01-20-4.json.gz,1637101
2013-01-20-5.json.gz,1824900
2013-01-20-6.json.gz,2006734
2013-01-20-7.json.gz,2024290
2013-01-20-8.json.gz,2217291
2013-01-20-9.json.gz,2250495
2013-01-20-10.json.gz,2299747
2013-01-20-11.json.gz,2327000
2013-01-20-12.json.gz,2420395
2013-01-20-13.json.gz,2236093
2013-01-20-14.json.gz,2179092
2013-01-20-15.json.gz,1879030
2013-01-20-16.json.gz,1624610
2013-01-20-17.json.gz,1646860
2013-01-20-18.json.gz,1667645
2013-01-20-19.json.gz,1594276
2013-01-20-20.json.gz,1584182
2013-01-20-21.json.gz,1582015
2013-01-20-22.json.gz,1596938
2013-01-20-23.json.gz,1682077
2013-01-21-0.json.gz,2149663
2013-01-21-1.json.gz,2248953
2013-01-21-2.json.gz,2350671
2013-01-21-3.json.gz,2403412
2013-01-21-4.json.gz,2575304
2013-01-21-5.json.gz,2849087
2013-01-21-6.json.gz,3175677
2013-01-21-7.json.gz,3413759
2013-01-21-8.json.gz,3322441
2013-01-21-9.json.gz,3341480
2013-01-21-10.json.gz,3069974
2013-01-21-11.json.gz,3032606
2013-01-21-12.json.gz,3253430
2013-01-21-13.json.gz,3224083
2013-01-21-14.json.gz,3125051
2013-01-21-15.json.gz,2758669
2013-01-21-16.json.gz,2170502
2013-01-21-17.json.gz,2172011
2013-01-21-18.json.gz,1970149
2013-01-21-19.json.gz,1920542
2013-01-21-20.json.gz,1750831
2013-01-21-21.json.gz,1744680
2013-01-21-22.json.gz,1806134
2013-01-21-23.json.gz,1904835
2013-01-22-0.json.gz,2168406
2013-01-22-1.json.gz,2515177
2013-01-22-2.json.gz,2508819
2013-01-22-3.json.gz,2291176
2013-01-22-4.json.gz,2494230
2013-01-22-5.json.gz,2810858
2013-01-22-6.json.gz,3271660
2013-01-22-7.json.gz,3604767
2013-01-22-8.json.gz,3674435
2013-01-22-9.json.gz,3477248
2013-01-22-10.json.gz,3334242
2013-01-22-11.json.gz,3408275
2013-01-22-12.json.gz,3506871
2013-01-22-13.json.gz,3514690
2013-01-22-14.json.gz,3361696
2013-01-22-15.json.gz,2914349
2013-01-22-16.json.gz,2563536
2013-01-22-17.json.gz,2214537
2013-01-22-18.json.gz,2057565
2013-01-22-19.json.gz,1740773
2013-01-22-20.json.gz,1732291
2013-01-22-21.json.gz,1868521
2013-01-22-22.json.gz,1736247
2013-01-22-23.json.gz,2094355
2013-01-23-0.json.gz,2302582
2013-01-23-1.json.gz,2619134
2013-01-23-2.json.gz,2522048
2013-01-23-3.json.gz,2414447
2013-01-23-4.json.gz,2598849
2013-01-23-5.json.gz,3010331
2013-01-23-6.json.gz,3439247
2013-01-23-7.json.gz,3699523
2013-01-23-8.json.gz,3913523
2013-01-23-9.json.gz,3620488
2013-01-23-10.json.gz,3469602
2013-01-23-11.json.gz,3629851
2013-01-23-12.json.gz,3531973
2013-01-23-13.json.gz,3587817
2013-01-23-14.json.gz,3541521
2013-01-23-15.json.gz,2867391
2013-01-23-16.json.gz,2604212
2013-01-23-17.json.gz,2177914
2013-01-23-18.json.gz,2227574
2013-01-23-19.json.gz,2012911
2013-01-23-20.json.gz,1812778
2013-01-23-21.json.gz,1931521
2013-01-23-22.json.gz,1906483
2013-01-23-23.json.gz,1911333
2013-01-24-0.json.gz,2255768
2013-01-24-1.json.gz,2722985
2013-01-24-2.json.gz,2643070
2013-01-24-3.json.gz,2432428
2013-01-24-4.json.gz,2571589
2013-01-24-5.json.gz,2957909
2013-01-24-6.json.gz,3388160
2013-01-24-7.json.gz,3813719
2013-01-24-8.json.gz,3936605
2013-01-24-9.json.gz,3445191
2013-01-24-10.json.gz,3230935
2013-01-24-11.json.gz,3344948
2013-01-24-12.json.gz,3432258
2013-01-24-13.json.gz,3646981
2013-01-24-14.json.gz,3339685
2013-01-24-15.json.gz,2822337
2013-01-24-16.json.gz,2522158
2013-01-24-17.json.gz,2242967
2013-01-24-18.json.gz,2190099
2013-01-24-19.json.gz,2012106
2013-01-24-20.json.gz,1796298
2013-01-24-21.json.gz,1783050
2013-01-24-22.json.gz,1843151
2013-01-24-23.json.gz,1958507
2013-01-25-0.json.gz,2120896
2013-01-25-1.json.gz,2555896
2013-01-25-2.json.gz,2583988
2013-01-25-3.json.gz,2427767
2013-01-25-4.json.gz,2429007
2013-01-25-5.json.gz,2848351
2013-01-25-6.json.gz,3115327
2013-01-25-7.json.gz,3681097
2013-01-25-8.json.gz,3884598
2013-01-25-9.json.gz,3305168
2013-01-25-10.json.gz,3085215
2013-01-25-11.json.gz,3147462
2013-01-25-12.json.gz,3099443
2013-01-25-13.json.gz,3111686
2013-01-25-14.json.gz,2921472
2013-01-25-15.json.gz,2681451
2013-01-25-16.json.gz,2201906
2013-01-25-17.json.gz,1850322
2013-01-25-18.json.gz,1583505
2013-01-25-19.json.gz,1426043
2013-01-25-20.json.gz,1322452
2013-01-25-21.json.gz,1204683
2013-01-25-22.json.gz,1204769
2013-01-25-23.json.gz,1178979
2013-01-26-0.json.gz,1254232
2013-01-26-1.json.gz,1391576
2013-01-26-2.json.gz,1389521
2013-01-26-3.json.gz,1547664
2013-01-26-4.json.gz,1652655
2013-01-26-5.json.gz,1882281
2013-01-26-6.json.gz,1927642
2013-01-26-7.json.gz,2117622
2013-01-26-8.json.gz,2417122
2013-01-26-9.json.gz,2416801
2013-01-26-10.json.gz,2396316
2013-01-26-11.json.gz,2608711
2013-01-26-12.json.gz,2302548
2013-01-26-13.json.gz,2461305
2013-01-26-14.json.gz,2214048
2013-01-26-15.json.gz,2101406
2013-01-26-16.json.gz,1881702
2013-01-26-17.json.gz,1774184
2013-01-26-18.json.gz,1582400
2013-01-26-19.json.gz,1500352
2013-01-26-20.json.gz,1468422
2013-01-26-21.json.gz,1431533
2013-01-26-22.json.gz,1320264
2013-01-26-23.json.gz,1322665
2013-01-27-0.json.gz,1321192
2013-01-27-1.json.gz,1503421
2013-01-27-2.json.gz,1551910
2013-01-27-3.json.gz,1670818
2013-01-27-4.json.gz,1700038
2013-01-27-5.json.gz,1790724
2013-01-27-6.json.gz,2072168
2013-01-27-7.json.gz,2220162
2013-01-27-8.json.gz,2303129
2013-01-27-9.json.gz,2396444
2013-01-27-10.json.gz,2238211
2013-01-27-11.json.gz,2481603
2013-01-27-12.json.gz,2500810
2013-01-27-13.json.gz,2535558
2013-01-27-14.json.gz,2455564
2013-01-27-15.json.gz,2028183
2013-01-27-16.json.gz,1874637
2013-01-27-17.json.gz,1835340
2013-01-27-18.json.gz,1970514
2013-01-27-19.json.gz,1846290
2013-01-27-20.json.gz,1599888
2013-01-27-21.json.gz,1703894
2013-01-27-22.json.gz,1871587
2013-01-27-23.json.gz,1843370
2013-01-28-0.json.gz,2236477
2013-01-28-1.json.gz,2396628
2013-01-28-2.json.gz,2499909
2013-01-28-3.json.gz,2388151
2013-01-28-4.json.gz,2546499
2013-01-28-5.json.gz,2826126
2013-01-28-6.json.gz,3299526
2013-01-28-7.json.gz,3485603
2013-01-28-8.json.gz,3730350
2013-01-28-9.json.gz,3245833
2013-01-28-10.json.gz,3357486
2013-01-28-11.json.gz,3432808
2013-01-28-12.json.gz,3578779
2013-01-28-13.json.gz,3682147
2013-01-28-14.json.gz,3603239
2013-01-28-15.json.gz,2821369
2013-01-28-16.json.gz,2677469
2013-01-28-17.json.gz,2287778
2013-01-28-18.json.gz,2209497
2013-01-28-19.json.gz,2026860
2013-01-28-20.json.gz,1783345
2013-01-28-21.json.gz,1880694
2013-01-28-22.json.gz,1866888
2013-01-28-23.json.gz,2017304
2013-01-29-0.json.gz,2223854
2013-01-29-1.json.gz,2694950
2013-01-29-2.json.gz,2638756
2013-01-29-3.json.gz,2480921
2013-01-29-4.json.gz,2520417
2013-01-29-5.json.gz,3012309
2013-01-29-6.json.gz,3535153
2013-01-29-7.json.gz,3649069
2013-01-29-8.json.gz,3676087
2013-01-29-9.json.gz,3498115
2013-01-29-10.json.gz,3259704
2013-01-29-11.json.gz,3439953
2013-01-29-12.json.gz,3598765
2013-01-29-13.json.gz,3758340
2013-01-29-14.json.gz,3538745
2013-01-29-15.json.gz,2873023
2013-01-29-16.json.gz,2721824
2013-01-29-17.json.gz,2520575
2013-01-29-18.json.gz,2222067
2013-01-29-19.json.gz,2149935
2013-01-29-20.json.gz,1888368
2013-01-29-21.json.gz,1822177
2013-01-29-22.json.gz,1969866
2013-01-29-23.json.gz,2110146
2013-01-30-0.json.gz,2260867
2013-01-30-1.json.gz,2639776
2013-01-30-2.json.gz,2752679
2013-01-30-3.json.gz,2508499
2013-01-30-4.json.gz,2656800
2013-01-30-5.json.gz,2989763
2013-01-30-6.json.gz,3464890
2013-01-30-7.json.gz,3895115
2013-01-30-8.json.gz,3902597
2013-01-30-9.json.gz,3666758
2013-01-30-10.json.gz,3459040
2013-01-30-11.json.gz,3618937
2013-01-30-12.json.gz,3468941
2013-01-30-13.json.gz,3588772
2013-01-30-14.json.gz,3400390
2013-01-30-15.json.gz,2998248
2013-01-30-16.json.gz,2656110
2013-01-30-17.json.gz,2437666
2013-01-30-18.json.gz,2343608
2013-01-30-19.json.gz,2253189
2013-01-30-20.json.gz,2048968
2013-01-30-21.json.gz,2109438
2013-01-30-22.json.gz,2071362
2013-01-30-23.json.gz,2164461
2013-01-31-0.json.gz,2317556
2013-01-31-1.json.gz,2639270
2013-01-31-2.json.gz,2729207
2013-01-31-3.json.gz,2550344
2013-01-31-4.json.gz,64460
2013-01-31-5.json.gz,2916704
2013-01-31-6.json.gz,3539653
2013-01-31-7.json.gz,3797684
2013-01-31-8.json.gz,3781977
2013-01-31-9.json.gz,3591772
2013-01-31-10.json.gz,3535539
2013-01-31-11.json.gz,3442738
2013-01-31-12.json.gz,3673829
2013-01-31-13.json.gz,3872079
2013-01-31-14.json.gz,3552477
2013-01-31-15.json.gz,3024022
2013-01-31-16.json.gz,2458979
2013-01-31-17.json.gz,2319866
2013-01-31-18.json.gz,2050778
2013-01-31-19.json.gz,2017853
2013-01-31-20.json.gz,1829312
2013-01-31-21.json.gz,1815515
2013-01-31-22.json.gz,1835249
2013-01-31-23.json.gz,1894421
2013-02-01-0.json.gz,2289916
2013-02-01-1.json.gz,2481887
2013-02-01-2.json.gz,2734888
2013-02-01-3.json.gz,2423692
2013-02-01-4.json.gz,2434121
2013-02-01-5.json.gz,1539973
2013-02-01-6.json.gz,3096781
2013-02-01-7.json.gz,3375527
2013-02-01-8.json.gz,3599919
2013-02-01-9.json.gz,3317846
2013-02-01-10.json.gz,3085566
2013-02-01-11.json.gz,2992607
2013-02-01-12.json.gz,3081693
2013-02-01-13.json.gz,2955523
2013-02-01-14.json.gz,3005596
2013-02-01-15.json.gz,2420269
2013-02-01-16.json.gz,2087228
2013-02-01-17.json.gz,1695971
2013-02-01-18.json.gz,1596259
2013-02-01-19.json.gz,1265222
2013-02-01-20.json.gz,1220369
2013-02-01-21.json.gz,1267206
2013-02-01-22.json.gz,1257679
2013-02-01-23.json.gz,1308741
2013-02-02-0.json.gz,1292359
2013-02-02-1.json.gz,1399381
2013-02-02-2.json.gz,1371707
2013-02-02-3.json.gz,1386156
2013-02-02-4.json.gz,1473072
2013-02-02-5.json.gz,1694019
2013-02-02-6.json.gz,1665786
2013-02-02-7.json.gz,1921540
2013-02-02-8.json.gz,2166701
2013-02-02-9.json.gz,2086153
